,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,성별,출생년도,혼인상테,종교,월급,직종,지역,나이,연령별,연령대
4537,4537,4537,4537,4537,여성,2001.0,5.0,2.0,,,3.0,21.0,청년,20대
4538,4538,4538,4538,4538,남성,2004.0,0.0,2.0,,,3.0,18.0,청년,NaN
4539,4539,4539,4539,4539,남성,1955.0,1.0,2.0,,,3.0,67.0,노년,60대
4540,4540,4540,4540,4540,여성,1961.0,1.0,1.0,,,3.0,61.0,노년,60대
4541,4541,4541,4541,4541,남성,1997.0,5.0,2.0,191.0,441.0,3.0,25.0,청년,20대
4542,4542,4542,4542,4542,남성,1970.0,1.0,2.0,1026.0,312.0,3.0,52.0,중년,50대
4543,4543,4543,4543,4543,여성,1975.0,1.0,2.0,,,3.0,47.0,중년,40대
4544,4544,4544,4544,4544,여성,2003.0,5.0,2.0,,,3.0,19.0,청년,NaN
4545,4545,4545,4545,4545,남성,2007.0,0.0,2.0,,,3.0,15.0,청년,NaN
4546,4546,4546,4546,4546,남성,1962.0,1.0,1.0,764.0,312.0,3.0,60.0,노년,60대
4547,4547,4547,4547,4547,여성,1964.0,1.0,1.0,,,3.0,58.0,중년,50대
4548,4548,4548,4548,4548,여성,1989.0,1.0,2.0,316.0,252.0,2.0,33.0,중년,30대
4549,4549,4549,4549,4549,남성,1986.0,1.0,2.0,674.0,1001.0,2.0,36.0,중년,30대
4550,4550,4550,4550,4550,여성,2017.0,0.0,2.0,,,2.0,5.0,청년,NaN
4551,4551,4551,4551,4551,남성,2019.0,0.0,2.0,,,2.0,3.0,청년,NaN
4552,4552,4552,4552,4552,여성,1994.0,5.0,1.0,280.0,286.0,1.0,28.0,청년,20대
4553,4553,4553,4553,4553,남성,1963.0,1.0,1.0,684.0,312.0,3.0,59.0,중년,50대
4554,4554,4554,4554,4554,여성,1967.0,1.0,1.0,75.0,999.0,3.0,55.0,중년,50대
4555,4555,4555,4555,4555,남성,1991.0,5.0,2.0,519.0,313.0,2.0,31.0,중년,30대
4556,4556,4556,4556,4556,남성,1967.0,1.0,1.0,1096.0,235.0,3.0,55.0,중년,50대
4557,4557,4557,4557,4557,여성,1970.0,1.0,1.0,210.0,246.0,3.0,52.0,중년,50대
4558,4558,4558,4558,4558,남성,1999.0,5.0,2.0,,,3.0,23.0,청년,20대
4559,4559,4559,4559,4559,여성,2002.0,5.0,2.0,,,3.0,20.0,청년,20대
4560,4560,4560,4560,4560,남성,1960.0,1.0,1.0,,611.0,4.0,62.0,노년,60대
4561,4561,4561,4561,4561,여성,1961.0,1.0,1.0,,611.0,4.0,61.0,노년,60대
4562,4562,4562,4562,4562,여성,1985.0,1.0,1.0,315.0,252.0,3.0,37.0,중년,30대
4563,4563,4563,4563,4563,남성,1980.0,1.0,1.0,0.0,312.0,3.0,42.0,중년,40대
4564,4564,4564,4564,4564,여성,2013.0,0.0,2.0,,,3.0,9.0,청년,NaN
4565,4565,4565,4565,4565,여성,2014.0,0.0,2.0,,,3.0,8.0,청년,NaN
4566,4566,4566,4566,4566,남성,1974.0,1.0,2.0,,941.0,3.0,48.0,중년,40대
4567,4567,4567,4567,4567,여성,1976.0,1.0,2.0,,,3.0,46.0,중년,40대
4568,4568,4568,4568,4568,남성,2003.0,5.0,2.0,,,3.0,19.0,청년,NaN
4569,4569,4569,4569,4569,남성,2005.0,0.0,2.0,,,3.0,17.0,청년,NaN
4570,4570,4570,4570,4570,남성,2012.0,0.0,2.0,,,3.0,10.0,청년,NaN
4571,4571,4571,4571,4571,남성,1962.0,1.0,1.0,837.0,841.0,3.0,60.0,노년,60대
4572,4572,4572,4572,4572,여성,1964.0,1.0,1.0,235.0,441.0,3.0,58.0,중년,50대
4573,4573,4573,4573,4573,남성,1994.0,5.0,1.0,294.0,841.0,3.0,28.0,청년,20대
4574,4574,4574,4574,4574,남성,1963.0,1.0,1.0,623.0,841.0,3.0,59.0,중년,50대
4575,4575,4575,4575,4575,여성,1967.0,1.0,1.0,267.0,441.0,3.0,55.0,중년,50대
4576,4576,4576,4576,4576,여성,1995.0,5.0,2.0,250.0,273.0,3.0,27.0,청년,20대
4577,4577,4577,4577,4577,남성,1969.0,1.0,2.0,938.0,841.0,3.0,53.0,중년,50대
4578,4578,4578,4578,4578,여성,1971.0,1.0,2.0,50.0,952.0,3.0,51.0,중년,50대
4579,4579,4579,4579,4579,여성,1998.0,5.0,2.0,,,3.0,24.0,청년,20대
4580,4580,4580,4580,4580,남성,1962.0,1.0,1.0,885.0,141.0,3.0,60.0,노년,60대
4581,4581,4581,4581,4581,여성,1962.0,1.0,1.0,,,3.0,60.0,노년,60대
4582,4582,4582,4582,4582,여성,1988.0,5.0,1.0,,,3.0,34.0,중년,30대
4583,4583,4583,4583,4583,남성,1991.0,1.0,2.0,281.0,211.0,5.0,31.0,중년,30대
4584,4584,4584,4584,4584,여성,1993.0,1.0,2.0,277.0,211.0,5.0,29.0,청년,20대
4585,4585,4585,4585,4585,남성,1974.0,1.0,2.0,928.0,312.0,3.0,48.0,중년,40대
4586,4586,4586,4586,4586,여성,1978.0,1.0,2.0,,,3.0,44.0,중년,40대
4587,4587,4587,4587,4587,여성,2005.0,0.0,2.0,,,3.0,17.0,청년,NaN
4588,4588,4588,4588,4588,남성,2006.0,0.0,2.0,,,3.0,16.0,청년,NaN
4589,4589,4589,4589,4589,남성,1952.0,1.0,1.0,297.0,841.0,3.0,70.0,노년,70대
4590,4590,4590,4590,4590,여성,1957.0,1.0,1.0,,611.0,3.0,65.0,노년,60대
4591,4591,4591,4591,4591,남성,1963.0,1.0,1.0,977.0,236.0,3.0,59.0,중년,50대
4592,4592,4592,4592,4592,여성,1964.0,1.0,1.0,,442.0,3.0,58.0,중년,50대
4593,4593,4593,4593,4593,여성,1995.0,5.0,1.0,,159.0,3.0,27.0,청년,20대
4594,4594,4594,4594,4594,남성,1988.0,1.0,2.0,455.0,399.0,3.0,34.0,중년,30대
4595,4595,4595,4595,4595,여성,1988.0,1.0,2.0,811.0,320.0,3.0,34.0,중년,30대
4596,4596,4596,4596,4596,여성,2016.0,0.0,2.0,,,3.0,6.0,청년,NaN
4597,4597,4597,4597,4597,여성,2019.0,0.0,2.0,,,3.0,3.0,청년,NaN
4598,4598,4598,4598,4598,여성,1948.0,2.0,2.0,27.0,999.0,3.0,74.0,노년,70대
4599,4599,4599,4599,4599,남성,1961.0,1.0,1.0,676.0,312.0,2.0,61.0,노년,60대
4600,4600,4600,4600,4600,여성,1963.0,1.0,1.0,193.0,853.0,2.0,59.0,중년,50대
4601,4601,4601,4601,4601,남성,1990.0,1.0,1.0,299.0,141.0,2.0,32.0,중년,30대
4602,4602,4602,4602,4602,여성,1989.0,1.0,1.0,,,2.0,33.0,중년,30대
4603,4603,4603,4603,4603,여성,2018.0,0.0,1.0,,,2.0,4.0,청년,NaN
4604,4604,4604,4604,4604,여성,1985.0,5.0,1.0,419.0,231.0,1.0,37.0,중년,30대
4605,4605,4605,4605,4605,남성,1961.0,1.0,2.0,663.0,742.0,3.0,61.0,노년,60대
4606,4606,4606,4606,4606,여성,1959.0,1.0,2.0,,611.0,3.0,63.0,노년,60대
4607,4607,4607,4607,4607,여성,1992.0,5.0,2.0,,,3.0,30.0,중년,30대
4608,4608,4608,4608,4608,남성,1980.0,1.0,2.0,929.0,312.0,3.0,42.0,중년,40대
4609,4609,4609,4609,4609,여성,1981.0,1.0,2.0,50.0,510.0,3.0,41.0,중년,40대
4610,4610,4610,4610,4610,남성,2011.0,0.0,2.0,,,3.0,11.0,청년,NaN
4611,4611,4611,4611,4611,남성,2013.0,0.0,2.0,,,3.0,9.0,청년,NaN
4612,4612,4612,4612,4612,남성,1952.0,1.0,1.0,174.0,910.0,3.0,70.0,노년,70대
4613,4613,4613,4613,4613,여성,1956.0,1.0,1.0,,,3.0,66.0,노년,60대
4614,4614,4614,4614,4614,남성,1983.0,5.0,1.0,233.0,510.0,3.0,39.0,중년,30대
4615,4615,4615,4615,4615,여성,1950.0,3.0,1.0,,,3.0,72.0,노년,70대
4616,4616,4616,4616,4616,남성,1958.0,1.0,2.0,,,3.0,64.0,노년,60대
4617,4617,4617,4617,4617,여성,1963.0,1.0,1.0,,,3.0,59.0,중년,50대
4618,4618,4618,4618,4618,남성,1993.0,5.0,2.0,,,3.0,29.0,청년,20대
4619,4619,4619,4619,4619,남성,1955.0,1.0,2.0,,611.0,3.0,67.0,노년,60대
4620,4620,4620,4620,4620,여성,1958.0,1.0,2.0,,521.0,3.0,64.0,노년,60대
4621,4621,4621,4621,4621,남성,1983.0,1.0,2.0,502.0,320.0,3.0,39.0,중년,30대
4622,4622,4622,4622,4622,여성,1987.0,1.0,2.0,,531.0,3.0,35.0,중년,30대
4623,4623,4623,4623,4623,남성,2017.0,0.0,2.0,,,3.0,5.0,청년,NaN
4624,4624,4624,4624,4624,남성,2019.0,0.0,2.0,,,3.0,3.0,청년,NaN
4625,4625,4625,4625,4625,남성,1939.0,2.0,2.0,,,3.0,83.0,노년,80대
4626,4626,4626,4626,4626,남성,1945.0,2.0,1.0,,,3.0,77.0,노년,70대
4627,4627,4627,4627,4627,남성,1962.0,1.0,1.0,1093.0,753.0,3.0,60.0,노년,60대
4628,4628,4628,4628,4628,남성,1989.0,5.0,2.0,,,3.0,33.0,중년,30대
4629,4629,4629,4629,4629,여성,1964.0,1.0,1.0,200.0,274.0,3.0,58.0,중년,50대
4630,4630,4630,4630,4630,여성,1941.0,2.0,2.0,,,3.0,81.0,노년,80대
4631,4631,4631,4631,4631,여성,1930.0,2.0,1.0,,,3.0,92.0,노년,NaN
4632,4632,4632,4632,4632,남성,1944.0,1.0,2.0,,611.0,3.0,78.0,노년,70대
4633,4633,4633,4633,4633,여성,1956.0,1.0,2.0,,611.0,3.0,66.0,노년,60대
4634,4634,4634,4634,4634,여성,1981.0,5.0,2.0,333.0,252.0,3.0,41.0,중년,40대
4635,4635,4635,4635,4635,남성,1948.0,1.0,1.0,,611.0,3.0,74.0,노년,70대
4636,4636,4636,4636,4636,여성,1953.0,1.0,1.0,,611.0,3.0,69.0,노년,60대
4637,4637,4637,4637,4637,남성,1975.0,1.0,2.0,352.0,312.0,4.0,47.0,중년,40대
4638,4638,4638,4638,4638,여성,1980.0,1.0,1.0,,,4.0,42.0,중년,40대
4639,4639,4639,4639,4639,남성,2009.0,0.0,1.0,,,4.0,13.0,청년,NaN
4640,4640,4640,4640,4640,남성,2011.0,0.0,1.0,,,4.0,11.0,청년,NaN
4641,4641,4641,4641,4641,남성,2013.0,0.0,1.0,,,4.0,9.0,청년,NaN
4642,4642,4642,4642,4642,남성,1944.0,1.0,1.0,,,3.0,78.0,노년,70대
4643,4643,4643,4643,4643,여성,1952.0,1.0,1.0,72.0,952.0,3.0,70.0,노년,70대
4644,4644,4644,4644,4644,여성,1963.0,1.0,1.0,,951.0,3.0,59.0,중년,50대
4645,4645,4645,4645,4645,남성,1957.0,1.0,1.0,,,3.0,65.0,노년,60대
4646,4646,4646,4646,4646,남성,1989.0,5.0,1.0,210.0,899.0,3.0,33.0,중년,30대
4647,4647,4647,4647,4647,남성,1963.0,1.0,1.0,,873.0,3.0,59.0,중년,50대
4648,4648,4648,4648,4648,여성,1969.0,1.0,1.0,139.0,930.0,3.0,53.0,중년,50대
4649,4649,4649,4649,4649,여성,1990.0,5.0,1.0,,,3.0,32.0,중년,30대
4650,4650,4650,4650,4650,남성,1954.0,1.0,1.0,,611.0,3.0,68.0,노년,60대
4651,4651,4651,4651,4651,여성,1955.0,1.0,1.0,,611.0,3.0,67.0,노년,60대
4652,4652,4652,4652,4652,남성,1980.0,5.0,1.0,50.0,611.0,3.0,42.0,중년,40대
4653,4653,4653,4653,4653,여성,1983.0,5.0,1.0,243.0,312.0,3.0,39.0,중년,30대
4654,4654,4654,4654,4654,남성,1940.0,1.0,1.0,,611.0,3.0,82.0,노년,80대
4655,4655,4655,4655,4655,여성,1949.0,1.0,1.0,,611.0,3.0,73.0,노년,70대
4656,4656,4656,4656,4656,여성,1980.0,5.0,1.0,,,3.0,42.0,중년,40대
4657,4657,4657,4657,4657,여성,1928.0,2.0,1.0,,,3.0,94.0,노년,NaN
4658,4658,4658,4658,4658,남성,1974.0,1.0,2.0,,,3.0,48.0,중년,40대
4659,4659,4659,4659,4659,여성,1981.0,1.0,2.0,325.0,432.0,3.0,41.0,중년,40대
4660,4660,4660,4660,4660,여성,2006.0,0.0,2.0,,,3.0,16.0,청년,NaN
4661,4661,4661,4661,4661,남성,2010.0,0.0,2.0,,,3.0,12.0,청년,NaN
4662,4662,4662,4662,4662,남성,1939.0,1.0,2.0,,611.0,3.0,83.0,노년,80대
4663,4663,4663,4663,4663,여성,1943.0,1.0,2.0,,611.0,3.0,79.0,노년,70대
4664,4664,4664,4664,4664,여성,1938.0,2.0,1.0,,,3.0,84.0,노년,80대
4665,4665,4665,4665,4665,여성,1946.0,2.0,1.0,,611.0,3.0,76.0,노년,70대
4666,4666,4666,4666,4666,여성,1969.0,3.0,1.0,205.0,930.0,3.0,53.0,중년,50대
4667,4667,4667,4667,4667,남성,1992.0,5.0,1.0,265.0,930.0,3.0,30.0,중년,30대
4668,4668,4668,4668,4668,남성,1993.0,5.0,1.0,248.0,930.0,3.0,29.0,청년,20대
4669,4669,4669,4669,4669,여성,1950.0,2.0,1.0,,,3.0,72.0,노년,70대
4670,4670,4670,4670,4670,남성,2009.0,0.0,1.0,,,3.0,13.0,청년,NaN
4671,4671,4671,4671,4671,남성,1980.0,1.0,2.0,,254.0,2.0,42.0,중년,40대
4672,4672,4672,4672,4672,여성,1982.0,1.0,2.0,328.0,252.0,2.0,40.0,중년,40대
4673,4673,4673,4673,4673,남성,2010.0,0.0,2.0,,,2.0,12.0,청년,NaN
4674,4674,4674,4674,4674,여성,2012.0,0.0,2.0,,,2.0,10.0,청년,NaN
4675,4675,4675,4675,4675,남성,1957.0,3.0,2.0,201.0,873.0,2.0,65.0,노년,60대
4676,4676,4676,4676,4676,여성,1957.0,2.0,2.0,243.0,952.0,1.0,65.0,노년,60대
4677,4677,4677,4677,4677,남성,1966.0,1.0,2.0,272.0,832.0,2.0,56.0,중년,50대
4678,4678,4678,4678,4678,여성,1975.0,1.0,2.0,218.0,243.0,2.0,47.0,중년,40대
4679,4679,4679,4679,4679,남성,1937.0,1.0,2.0,,,2.0,85.0,노년,80대
4680,4680,4680,4680,4680,여성,1940.0,1.0,2.0,,,2.0,82.0,노년,80대
4681,4681,4681,4681,4681,여성,1961.0,2.0,2.0,158.0,421.0,2.0,61.0,노년,60대
4682,4682,4682,4682,4682,남성,1985.0,1.0,2.0,436.0,873.0,2.0,37.0,중년,30대
4683,4683,4683,4683,4683,여성,1986.0,1.0,2.0,50.0,999.0,2.0,36.0,중년,30대
4684,4684,4684,4684,4684,남성,2010.0,0.0,2.0,,,2.0,12.0,청년,NaN
4685,4685,4685,4685,4685,남성,2012.0,0.0,2.0,,,2.0,10.0,청년,NaN
4686,4686,4686,4686,4686,남성,2017.0,0.0,2.0,,,2.0,5.0,청년,NaN
4687,4687,4687,4687,4687,남성,1954.0,1.0,1.0,,,2.0,68.0,노년,60대
4688,4688,4688,4688,4688,여성,1958.0,1.0,1.0,,,2.0,64.0,노년,60대
4689,4689,4689,4689,4689,남성,1982.0,5.0,1.0,,930.0,2.0,40.0,중년,40대
4690,4690,4690,4690,4690,남성,1944.0,1.0,2.0,,,2.0,78.0,노년,70대
4691,4691,4691,4691,4691,여성,1949.0,1.0,2.0,,,2.0,73.0,노년,70대
4692,4692,4692,4692,4692,여성,1953.0,2.0,2.0,,,2.0,69.0,노년,60대
4693,4693,4693,4693,4693,남성,1961.0,1.0,1.0,190.0,942.0,2.0,61.0,노년,60대
4694,4694,4694,4694,4694,여성,1963.0,1.0,1.0,,,2.0,59.0,중년,50대
4695,4695,4695,4695,4695,남성,1990.0,5.0,1.0,,,2.0,32.0,중년,30대
4696,4696,4696,4696,4696,남성,1947.0,1.0,2.0,,,2.0,75.0,노년,70대
4697,4697,4697,4697,4697,여성,1964.0,1.0,2.0,175.0,952.0,2.0,58.0,중년,50대
4698,4698,4698,4698,4698,남성,1928.0,1.0,2.0,,,2.0,94.0,노년,NaN
4699,4699,4699,4699,4699,여성,1936.0,1.0,1.0,,,2.0,86.0,노년,80대
4700,4700,4700,4700,4700,남성,1947.0,1.0,1.0,,,2.0,75.0,노년,70대
4701,4701,4701,4701,4701,여성,1948.0,1.0,1.0,,,2.0,74.0,노년,70대
4702,4702,4702,4702,4702,남성,1943.0,1.0,2.0,,,2.0,79.0,노년,70대
4703,4703,4703,4703,4703,여성,1952.0,1.0,2.0,,,2.0,70.0,노년,70대
4704,4704,4704,4704,4704,여성,1949.0,2.0,2.0,,,2.0,73.0,노년,70대
4705,4705,4705,4705,4705,남성,1966.0,3.0,2.0,264.0,875.0,2.0,56.0,중년,50대
4706,4706,4706,4706,4706,남성,1996.0,5.0,2.0,217.0,999.0,2.0,26.0,청년,20대
4707,4707,4707,4707,4707,남성,1973.0,1.0,1.0,,730.0,2.0,49.0,중년,40대
4708,4708,4708,4708,4708,여성,1975.0,1.0,1.0,200.0,253.0,2.0,47.0,중년,40대
4709,4709,4709,4709,4709,여성,2004.0,0.0,1.0,,952.0,2.0,18.0,청년,NaN
4710,4710,4710,4710,4710,남성,2007.0,0.0,1.0,,,2.0,15.0,청년,NaN
4711,4711,4711,4711,4711,남성,1979.0,1.0,2.0,439.0,252.0,2.0,43.0,중년,40대
4712,4712,4712,4712,4712,여성,1981.0,1.0,2.0,,,2.0,41.0,중년,40대
4713,4713,4713,4713,4713,여성,2019.0,0.0,2.0,,,2.0,3.0,청년,NaN
4714,4714,4714,4714,4714,여성,1949.0,2.0,2.0,,,2.0,73.0,노년,70대
4715,4715,4715,4715,4715,남성,1957.0,1.0,2.0,,611.0,2.0,65.0,노년,60대
4716,4716,4716,4716,4716,여성,1963.0,1.0,2.0,,611.0,2.0,59.0,중년,50대
4717,4717,4717,4717,4717,여성,1990.0,5.0,2.0,,,2.0,32.0,중년,30대
4718,4718,4718,4718,4718,남성,1993.0,5.0,2.0,413.0,930.0,2.0,29.0,청년,20대
4719,4719,4719,4719,4719,여성,1938.0,2.0,2.0,,,2.0,84.0,노년,80대
4720,4720,4720,4720,4720,남성,1991.0,5.0,2.0,292.0,521.0,2.0,31.0,중년,30대
4721,4721,4721,4721,4721,남성,1949.0,2.0,2.0,,,2.0,73.0,노년,70대
4722,4722,4722,4722,4722,남성,1951.0,1.0,2.0,230.0,942.0,2.0,71.0,노년,70대
4723,4723,4723,4723,4723,여성,1955.0,1.0,1.0,168.0,941.0,2.0,67.0,노년,60대
4724,4724,4724,4724,4724,남성,1978.0,5.0,2.0,250.0,910.0,2.0,44.0,중년,40대
4725,4725,4725,4725,4725,여성,1948.0,2.0,1.0,,,2.0,74.0,노년,70대
4726,4726,4726,4726,4726,남성,1952.0,1.0,1.0,230.0,873.0,2.0,70.0,노년,70대
4727,4727,4727,4727,4727,여성,1959.0,1.0,1.0,280.0,441.0,2.0,63.0,노년,60대
4728,4728,4728,4728,4728,여성,1992.0,5.0,1.0,,,2.0,30.0,중년,30대
4729,4729,4729,4729,4729,남성,1975.0,1.0,2.0,1183.0,251.0,5.0,47.0,중년,40대
4730,4730,4730,4730,4730,여성,1974.0,1.0,2.0,996.0,251.0,5.0,48.0,중년,40대
4731,4731,4731,4731,4731,남성,1945.0,1.0,2.0,,,2.0,77.0,노년,70대
4732,4732,4732,4732,4732,여성,1947.0,1.0,2.0,,,2.0,75.0,노년,70대
4733,4733,4733,4733,4733,남성,1971.0,5.0,2.0,293.0,863.0,2.0,51.0,중년,50대
4734,4734,4734,4734,4734,남성,1964.0,1.0,2.0,352.0,799.0,2.0,58.0,중년,50대
4735,4735,4735,4735,4735,여성,1969.0,1.0,2.0,,,2.0,53.0,중년,50대
4736,4736,4736,4736,4736,여성,2004.0,0.0,2.0,,,2.0,18.0,청년,NaN
4737,4737,4737,4737,4737,남성,1964.0,1.0,2.0,,722.0,2.0,58.0,중년,50대
4738,4738,4738,4738,4738,여성,1970.0,1.0,2.0,,722.0,2.0,52.0,중년,50대
4739,4739,4739,4739,4739,여성,2004.0,0.0,2.0,,,2.0,18.0,청년,NaN
4740,4740,4740,4740,4740,남성,1983.0,3.0,2.0,,941.0,2.0,39.0,중년,30대
4741,4741,4741,4741,4741,남성,1949.0,1.0,1.0,,,2.0,73.0,노년,70대
4742,4742,4742,4742,4742,여성,1950.0,1.0,1.0,,,2.0,72.0,노년,70대
4743,4743,4743,4743,4743,남성,1975.0,5.0,2.0,200.0,521.0,2.0,47.0,중년,40대
4744,4744,4744,4744,4744,남성,1938.0,2.0,2.0,,,2.0,84.0,노년,80대
4745,4745,4745,4745,4745,남성,1973.0,1.0,2.0,,,2.0,49.0,중년,40대
4746,4746,4746,4746,4746,여성,1975.0,1.0,2.0,214.0,313.0,2.0,47.0,중년,40대
4747,4747,4747,4747,4747,남성,2005.0,0.0,2.0,,,2.0,17.0,청년,NaN
4748,4748,4748,4748,4748,여성,1946.0,5.0,1.0,,,2.0,76.0,노년,70대
4749,4749,4749,4749,4749,여성,1953.0,2.0,2.0,,,2.0,69.0,노년,60대
4750,4750,4750,4750,4750,남성,1961.0,1.0,1.0,,910.0,2.0,61.0,노년,60대
4751,4751,4751,4751,4751,여성,1961.0,1.0,1.0,,,2.0,61.0,노년,60대
4752,4752,4752,4752,4752,여성,1987.0,5.0,1.0,,,2.0,35.0,중년,30대
4753,4753,4753,4753,4753,여성,1936.0,2.0,1.0,,,2.0,86.0,노년,80대
4754,4754,4754,4754,4754,남성,1942.0,1.0,2.0,,,2.0,80.0,노년,80대
4755,4755,4755,4755,4755,여성,1942.0,1.0,2.0,,,2.0,80.0,노년,80대
4756,4756,4756,4756,4756,남성,1953.0,1.0,2.0,,,2.0,69.0,노년,60대
4757,4757,4757,4757,4757,여성,1959.0,1.0,2.0,,,2.0,63.0,노년,60대
4758,4758,4758,4758,4758,남성,1983.0,5.0,2.0,347.0,222.0,2.0,39.0,중년,30대
4759,4759,4759,4759,4759,남성,1963.0,1.0,2.0,466.0,873.0,2.0,59.0,중년,50대
4760,4760,4760,4760,4760,여성,1968.0,1.0,2.0,153.0,999.0,2.0,54.0,중년,50대
4761,4761,4761,4761,4761,남성,1992.0,5.0,2.0,321.0,231.0,2.0,30.0,중년,30대
4762,4762,4762,4762,4762,여성,1973.0,1.0,2.0,,152.0,2.0,49.0,중년,40대
4763,4763,4763,4763,4763,남성,1975.0,1.0,2.0,,432.0,2.0,47.0,중년,40대
4764,4764,4764,4764,4764,여성,1960.0,3.0,1.0,,248.0,2.0,62.0,노년,60대
4765,4765,4765,4765,4765,여성,2001.0,5.0,2.0,,,2.0,21.0,청년,20대
4766,4766,4766,4766,4766,남성,1963.0,3.0,2.0,350.0,721.0,5.0,59.0,중년,50대
4767,4767,4767,4767,4767,남성,1958.0,1.0,2.0,315.0,783.0,2.0,64.0,노년,60대
4768,4768,4768,4768,4768,여성,1965.0,1.0,2.0,,,2.0,57.0,중년,50대
4769,4769,4769,4769,4769,여성,1989.0,5.0,2.0,300.0,285.0,2.0,33.0,중년,30대
4770,4770,4770,4770,4770,여성,1991.0,5.0,2.0,408.0,246.0,2.0,31.0,중년,30대
4771,4771,4771,4771,4771,여성,1997.0,5.0,2.0,253.0,313.0,2.0,25.0,청년,20대
4772,4772,4772,4772,4772,남성,1960.0,3.0,2.0,250.0,861.0,2.0,62.0,노년,60대
4773,4773,4773,4773,4773,여성,1933.0,2.0,2.0,,,2.0,89.0,노년,80대
4774,4774,4774,4774,4774,남성,1952.0,3.0,2.0,,,2.0,70.0,노년,70대
4775,4775,4775,4775,4775,여성,1960.0,1.0,2.0,,,2.0,62.0,노년,60대
4776,4776,4776,4776,4776,남성,1957.0,1.0,2.0,,910.0,2.0,65.0,노년,60대
4777,4777,4777,4777,4777,남성,1944.0,2.0,1.0,,,2.0,78.0,노년,70대
4778,4778,4778,4778,4778,남성,1953.0,3.0,2.0,,,2.0,69.0,노년,60대
4779,4779,4779,4779,4779,남성,1990.0,5.0,2.0,271.0,922.0,2.0,32.0,중년,30대
4780,4780,4780,4780,4780,남성,1957.0,1.0,2.0,247.0,910.0,2.0,65.0,노년,60대
4781,4781,4781,4781,4781,여성,1960.0,1.0,1.0,88.0,952.0,2.0,62.0,노년,60대
4782,4782,4782,4782,4782,남성,1977.0,5.0,2.0,453.0,222.0,2.0,45.0,중년,40대
4783,4783,4783,4783,4783,여성,1978.0,1.0,2.0,105.0,930.0,2.0,44.0,중년,40대
4784,4784,4784,4784,4784,남성,1972.0,1.0,2.0,424.0,312.0,2.0,50.0,중년,50대
4785,4785,4785,4785,4785,여성,2011.0,0.0,2.0,,,2.0,11.0,청년,NaN
4786,4786,4786,4786,4786,여성,2016.0,0.0,2.0,,,2.0,6.0,청년,NaN
4787,4787,4787,4787,4787,남성,1960.0,1.0,1.0,,873.0,2.0,62.0,노년,60대
4788,4788,4788,4788,4788,여성,1964.0,1.0,1.0,80.0,421.0,2.0,58.0,중년,50대
4789,4789,4789,4789,4789,남성,1996.0,5.0,1.0,,,2.0,26.0,청년,20대
4790,4790,4790,4790,4790,남성,1988.0,1.0,1.0,,442.0,2.0,34.0,중년,30대
4791,4791,4791,4791,4791,여성,1989.0,1.0,2.0,,,2.0,33.0,중년,30대
4792,4792,4792,4792,4792,남성,1952.0,3.0,1.0,,,2.0,70.0,노년,70대
4793,4793,4793,4793,4793,여성,1936.0,2.0,1.0,,,2.0,86.0,노년,80대
4794,4794,4794,4794,4794,남성,1973.0,1.0,2.0,266.0,873.0,2.0,49.0,중년,40대
4795,4795,4795,4795,4795,여성,1973.0,1.0,2.0,241.0,399.0,2.0,49.0,중년,40대
4796,4796,4796,4796,4796,남성,1997.0,5.0,2.0,,,2.0,25.0,청년,20대
4797,4797,4797,4797,4797,여성,1999.0,5.0,2.0,201.0,313.0,2.0,23.0,청년,20대
4798,4798,4798,4798,4798,남성,1995.0,5.0,1.0,,,2.0,27.0,청년,20대
4799,4799,4799,4799,4799,여성,1966.0,3.0,1.0,303.0,422.0,2.0,56.0,중년,50대
4800,4800,4800,4800,4800,남성,1965.0,1.0,1.0,,782.0,2.0,57.0,중년,50대
4801,4801,4801,4801,4801,여성,1968.0,1.0,1.0,,,2.0,54.0,중년,50대
4802,4802,4802,4802,4802,남성,2001.0,5.0,1.0,30.0,259.0,2.0,21.0,청년,20대
4803,4803,4803,4803,4803,남성,2004.0,0.0,1.0,,,2.0,18.0,청년,NaN
4804,4804,4804,4804,4804,남성,1970.0,1.0,2.0,,761.0,2.0,52.0,중년,50대
4805,4805,4805,4805,4805,여성,1977.0,1.0,2.0,261.0,313.0,2.0,45.0,중년,40대
4806,4806,4806,4806,4806,여성,1998.0,5.0,2.0,208.0,422.0,2.0,24.0,청년,20대
4807,4807,4807,4807,4807,남성,2001.0,5.0,2.0,,910.0,2.0,21.0,청년,20대
4808,4808,4808,4808,4808,여성,2003.0,5.0,2.0,,,2.0,19.0,청년,NaN
4809,4809,4809,4809,4809,여성,1946.0,2.0,1.0,72.0,941.0,2.0,76.0,노년,70대
4810,4810,4810,4810,4810,여성,1966.0,2.0,1.0,192.0,941.0,2.0,56.0,중년,50대
4811,4811,4811,4811,4811,여성,1995.0,5.0,2.0,48.0,953.0,2.0,27.0,청년,20대
4812,4812,4812,4812,4812,남성,1997.0,5.0,2.0,290.0,441.0,2.0,25.0,청년,20대
4813,4813,4813,4813,4813,여성,1938.0,2.0,1.0,,,2.0,84.0,노년,80대
4814,4814,4814,4814,4814,남성,1974.0,5.0,1.0,412.0,710.0,2.0,48.0,중년,40대
